Time (s),Value
32.417,-15792
32.473,-15703
32.569,-15945
32.665,-16038
32.761,-16028
32.857,-16126
32.953,-16066
33.049,-16055
33.145,-16119
33.281,-16212
33.336,-16122
33.433,-16227
33.529,-16386
33.625,-16443
33.761,-16421
33.816,-16503
33.912,-16520
34.008,-16471
34.105,-16322
34.242,-16568
34.296,-16764
34.392,-16884
34.488,-16897
34.584,-16793
34.722,-16697
34.776,-16773
34.872,-16934
34.968,-16955
35.064,-16896
35.202,-16961
35.257,-17072
35.352,-17160
35.448,-17161
35.544,-17127
35.682,-17261
35.736,-17122
35.832,-17232
35.928,-17200
36.024,-17325
36.162,-17473
36.216,-17643
36.312,-17688
36.408,-17610
36.504,-17693
36.643,-17628
36.696,-17595
36.792,-17794
36.887,-17954
36.984,-17924
37.123,-18034
37.176,-18006
37.272,-18081
37.367,-18141
37.463,-18242
37.603,-18067
37.656,-18091
37.752,-18316
37.848,-18372
37.944,-18322
38.084,-18447
38.136,-18584
38.232,-18627
38.327,-18716
38.467,-18739
38.566,-18647
38.615,-18822
38.711,-19018
38.808,-18944
38.988,-18960
39.088,-18944
39.148,-19073
39.191,-19177
39.328,-19232
39.468,-19269
39.671,-19448
39.808,-19517
39.948,-19437
40.008,-19512
40.055,-19604
40.151,-19620
40.288,-19726
40.428,-19740
40.488,-19693
40.535,-19757
40.631,-19900
40.768,-19859
40.868,-19898
40.968,-19981
41.015,-20040
41.111,-19971
41.248,-19996
41.348,-20146
41.399,-20261
41.495,-20243
41.591,-20234
41.728,-20234
41.828,-20226
41.879,-20415
41.975,-20488
42.07,-20475
42.208,-20635
42.308,-20598
42.358,-20653
42.454,-20772
42.55,-20759
42.688,-20763
42.788,-20771
42.838,-20807
42.935,-20970
43.031,-21031
43.167,-21138
43.267,-21151
43.318,-21077
43.414,-21260
43.511,-21349
43.647,-21419
43.747,-21403
43.798,-21433
43.894,-21525
43.99,-21494
44.128,-21527
44.228,-21667
44.278,-21632
44.374,-21594
44.47,-21591
44.608,-21718
44.662,-21886
44.758,-21995
44.854,-21990
44.95,-22050
45.088,-21989
45.142,-21998
45.238,-22080
45.335,-22140
45.43,-22206
45.568,-22296
45.622,-22480
45.718,-22564
45.814,-22402
45.91,-22197
46.048,-22184
46.102,-22015
46.198,-21882
46.294,-21772
46.39,-21655
46.529,-21568
46.582,-21533
46.678,-21349
46.774,-21293
46.87,-21126
47.009,-21171
47.062,-21195
47.158,-21186
47.255,-21268
47.35,-21094
47.489,-21063
47.542,-20919
47.638,-20709
47.734,-20606
47.831,-20504
47.97,-20390
48.022,-20413
48.119,-20347
48.215,-20378
48.31,-20323
48.45,-20263
48.502,-20476
48.599,-20562
48.695,-20269
48.79,-20058
48.93,-20103
48.983,-20007
49.079,-19991
49.175,-19950
49.271,-19818
49.41,-19681
49.463,-19799
49.559,-19778
49.655,-19542
49.751,-19536
49.891,-19535
49.944,-19395
50.039,-19223
50.135,-19144
50.231,-19169
50.367,-19148
50.423,-18891
50.519,-18881
50.615,-18836
50.752,-18908
50.809,-18938
50.903,-18772
50.999,-18719
51.095,-18792
51.232,-18592
51.289,-18574
51.383,-18466
51.479,-18335
51.575,-18212
51.712,-18048
51.769,-18207
51.863,-18195
51.959,-17922
52.055,-17873
52.193,-17948
52.249,-17955
52.343,-18049
52.439,-18057
52.535,-17997
52.673,-17925
52.732,-17869
52.823,-17717
52.919,-17772
53.016,-17662
53.153,-17527
53.212,-17610
53.303,-17603
53.4,-17456
53.496,-17375
53.634,-17300
53.694,-17111
53.784,-17343
53.88,-17425
54.016,-17281
54.116,-17226
54.177,-17027
54.264,-16726
54.36,-16893
55.041,-16882
55.103,-16570
55.18,-16526
55.242,-16527
55.32,-16612
55.459,-16491
55.558,-16350
55.658,-16500
55.722,-16529
55.8,-16397
55.979,-16226
56.079,-16065
56.143,-15969
56.208,-16122
56.28,-16039
56.419,-15912
56.559,-15778
56.624,-15740
56.689,-15739
56.76,-15835
56.898,-15782
56.998,-15664
57.065,-15680
57.144,-15649
57.24,-15509
57.377,-15293
57.478,-15244
57.545,-15368
57.625,-15418
57.72,-15466
57.858,-15330
57.958,-15144
58.027,-15288
58.104,-15245
58.2,-15205
58.338,-15101
58.437,-15097
58.507,-15089
58.585,-15046
58.681,-15061
58.818,-15010
58.888,-14943
58.969,-14868
59.065,-14745
59.161,-14734
59.298,-14787
59.37,-14668
59.449,-14630
59.545,-14648
59.641,-14759
59.778,-14786
59.851,-14538
59.93,-14367
60.025,-14259
60.121,-14290
60.258,-14476
60.332,-14554
60.409,-14464
60.505,-14443
60.601,-14470
60.739,-14437
60.815,-14294
60.89,-14317
60.985,-14399
61.081,-14367
61.219,-14313
61.296,-14221
61.372,-14218
61.465,-14141
61.562,-13965
61.699,-14025
61.777,-14070
61.855,-14128
61.945,-14028
62.041,-13973
62.179,-14019
62.259,-14233
62.338,-14061
62.426,-13872
62.521,-13918
62.66,-13839
62.741,-13713
62.821,-13647
62.906,-13798
63.002,-13715
63.14,-13765
63.222,-13691
63.303,-13676
63.387,-13579
63.482,-13586
63.62,-13514
63.704,-13452
63.787,-13463
63.872,-13537
63.962,-13677
64.101,-13573
64.186,-13656
64.27,-13562
64.354,-13568
64.442,-13564
64.58,-13483
64.666,-13458
64.75,-13337
64.836,-13308
64.925,-13357
65.058,-13395
65.146,-13208
65.232,-13205
65.318,-13224
65.405,-13142
65.498,-13140
65.594,-13138
65.691,-13191
65.786,-13243
65.883,-13146
65.978,-13072
66.075,-13060
66.17,-13144
66.267,-13203
66.363,-13066
66.458,-13189
66.554,-13195
66.65,-13102
66.747,-13163
66.843,-13046
66.939,-13053
67.035,-13069
67.131,-12988
67.226,-12978
67.323,-13159
67.419,-13106
67.515,-13011
67.611,-13007
67.707,-13023
67.843,-12968
67.937,-13141
68.031,-13191
68.125,-12993
68.219,-13057
68.323,-13166
68.419,-12977
68.514,-12832
68.609,-13025
68.706,-13091
68.804,-12918
68.901,-12893
68.997,-12873
69.094,-12757
69.192,-12700
69.29,-12828
69.387,-12948
69.485,-12897
69.584,-12912
69.683,-12931
69.782,-12812
69.882,-12782
69.981,-12777
70.081,-12889
70.181,-12912
70.282,-12929
70.383,-12986
70.484,-12855
70.586,-12832
70.687,-12786
70.876,-12950
70.979,-12841
71.081,-12808
71.205,-12899
71.31,-12909
71.413,-12819
71.517,-12750
71.621,-12794
71.725,-12763
71.83,-12803
72.028,-12696
72.166,-12849
72.273,-12931
72.378,-12747
72.484,-12703
72.59,-12774
72.697,-12708
72.892,-12609
72.999,-12457
73.126,-12487
73.235,-12526
73.343,-12596
73.451,-12520
73.56,-12517
73.757,-12630
73.867,-12710
73.977,-12564
74.087,-12717
74.197,-12716
74.307,-12636
74.418,-12584
74.621,-12662
74.733,-12706
74.845,-12607
74.957,-12613
75.07,-12587
75.182,-12656
75.389,-12423
75.503,-12581
75.617,-12650
75.73,-12771
75.845,-12698
75.959,-12531
76.157,-12806
76.272,-12425
76.387,-12735
76.503,-12874
76.619,-12808
76.83,-12707
76.947,-12823
77.063,-12718
77.181,-12916
77.298,-13211
77.502,-12855
77.62,-12756
77.739,-12761
77.857,-12592
77.976,-12586
78.174,-12537
78.31,-12638
78.431,-12554
78.55,-12714
78.792,-12763
78.913,-12677
79.034,-12727
79.272,-12742
79.394,-12962
79.615,-12803
79.752,-12588
79.875,-12110
79.998,-12543
80.232,-12966
80.355,-12832
80.575,-12707
80.713,-12782
80.838,-12829
81.055,-12424
81.193,-12558
81.325,-12573
81.535,-13073
81.673,-12984
81.8,-13150
82.015,-12788
82.153,-12975
82.282,-13047
82.496,-12904
82.634,-12826
82.762,-12838
82.975,-12895
83.114,-12931
83.245,-13028
83.456,-13140
83.594,-13234
83.725,-13213
83.936,-13407
84.075,-13328
84.206,-13136
84.458,-13212
84.592,-13215
84.8,-13214
84.938,-13018
85.072,-13136
85.28,-13209
85.417,-13344
85.551,-13419
85.761,-13169
85.898,-13061
86.033,-13104
86.24,-13224
86.377,-13194
86.514,-13057
86.721,-13280
86.859,-13300
86.998,-13243
87.201,-13496
87.339,-13535
87.477,-13506
87.681,-13387
87.821,-13413
87.961,-13440
88.161,-13300
88.302,-13326
88.442,-13352
88.641,-13827
88.783,-13678
88.924,-13682
89.121,-13377
89.264,-13495
89.405,-13620
89.601,-13551
89.744,-13580
89.886,-13574
90.081,-13558
90.226,-13557
90.465,-13652
90.61,-13530
90.85,-13663
90.995,-13627
91.14,-13629
91.33,-13692
91.476,-13586
91.622,-13556
91.81,-13744
91.957,-13533
92.104,-13635
92.29,-13698
92.438,-13531
92.585,-13613
92.771,-13631
92.921,-13705
93.07,-13625
93.25,-13878
93.4,-13628
93.551,-13743
