Time (s),Value
30.622,-6566
30.717,-6654
30.813,-6583
30.909,-6403
31.005,-6566
31.101,-6773
31.197,-6809
31.292,-6797
31.388,-6733
31.484,-6814
31.58,-6841
31.676,-6930
31.772,-6955
31.868,-6961
31.963,-7051
32.059,-7119
32.155,-7220
32.251,-7260
32.346,-7329
32.442,-7403
32.539,-7438
32.634,-7414
32.73,-7338
32.826,-7483
32.922,-7461
33.018,-7336
33.113,-7320
33.209,-7349
33.305,-7570
33.401,-7696
33.497,-7460
33.592,-7567
33.688,-7716
33.784,-7634
33.88,-7665
33.976,-7802
34.072,-7719
34.167,-7662
34.263,-7730
34.359,-7781
34.455,-7661
34.551,-7725
34.647,-7911
34.743,-7894
34.839,-7824
34.934,-7946
35.03,-7891
35.126,-7911
35.222,-8007
35.318,-7995
35.413,-7967
35.509,-8042
35.605,-8037
35.701,-8076
35.797,-8080
35.893,-8143
35.988,-8350
36.084,-8358
36.18,-8419
36.276,-8314
36.372,-8263
36.467,-8471
36.564,-8504
36.659,-8558
36.755,-8512
36.851,-8497
36.948,-8539
37.043,-8591
37.138,-8668
37.234,-8675
37.33,-8691
37.426,-8713
37.522,-8790
37.618,-8829
37.713,-8802
37.81,-8825
37.905,-8858
38.001,-8905
38.097,-8907
38.193,-9015
38.288,-9014
38.385,-9022
38.48,-9103
38.577,-9079
38.672,-9119
38.768,-9156
38.864,-9253
38.96,-9293
39.055,-9151
39.151,-9280
39.247,-9423
39.343,-9455
39.438,-9479
39.534,-9495
39.63,-9483
39.726,-9424
39.822,-9480
39.918,-9532
40.013,-9637
40.109,-9755
40.206,-9670
40.301,-9603
40.397,-9698
40.493,-9667
40.589,-9685
40.685,-9813
40.78,-9789
40.877,-9660
40.972,-9679
41.068,-9885
41.164,-9866
41.259,-9911
41.355,-9911
41.451,-9934
41.547,-9976
41.643,-9976
41.739,-9980
41.836,-10023
41.931,-10062
42.027,-10073
42.123,-10023
42.219,-10071
42.315,-10225
42.411,-10299
42.507,-10291
42.602,-10206
42.698,-10128
42.794,-10079
42.89,-9905
42.985,-9722
43.081,-9750
43.177,-9635
43.273,-9555
43.369,-9580
43.465,-9469
43.561,-9380
43.657,-9364
43.753,-9234
43.849,-9150
43.944,-9144
44.041,-9039
44.137,-8871
44.232,-8786
44.328,-8745
44.425,-8688
44.521,-8624
44.617,-8563
44.713,-8486
44.808,-8372
44.904,-8266
45,-8172
45.096,-8108
45.192,-8148
45.288,-8185
45.384,-7890
45.48,-7796
45.576,-7860
45.671,-7737
45.768,-7682
45.863,-7659
45.959,-7556
46.055,-7410
46.151,-7299
46.247,-7258
46.343,-7205
46.439,-7087
46.535,-7034
46.631,-7063
46.727,-7037
46.823,-7029
46.919,-6943
47.015,-6775
47.111,-6747
47.207,-6822
47.303,-6735
47.399,-6613
47.495,-6604
47.591,-6566
47.687,-6522
47.782,-6374
47.878,-6286
47.975,-6251
48.07,-6219
48.166,-6212
48.262,-6311
48.358,-6232
48.454,-6083
48.55,-6107
48.646,-6044
48.742,-5934
48.838,-5943
48.934,-6035
49.03,-6078
49.126,-5848
49.222,-5698
49.317,-5727
49.413,-5761
49.509,-5786
49.605,-5838
49.702,-5729
49.797,-5557
49.893,-5516
49.989,-5471
50.085,-5553
50.181,-5541
50.277,-5544
50.373,-5478
50.469,-5377
50.565,-5346
50.661,-5442
50.757,-5433
50.853,-5317
50.949,-5273
51.045,-5251
51.141,-5266
51.237,-5365
51.333,-5222
51.428,-5246
51.524,-5208
51.62,-5064
51.716,-5131
51.812,-4950
51.909,-4922
52.004,-4926
52.1,-4824
52.197,-4839
52.292,-4847
52.388,-4778
52.484,-4729
52.58,-4788
52.676,-4810
52.771,-4658
52.868,-4556
52.963,-4540
53.06,-4585
53.156,-4527
53.251,-4388
53.348,-4321
53.443,-4419
53.539,-4448
53.635,-4308
53.731,-4290
53.827,-4271
53.924,-4255
54.019,-4205
54.115,-4091
54.211,-4034
54.307,-4145
54.403,-4049
54.499,-3965
54.595,-3953
54.691,-3957
54.787,-3902
54.883,-3883
54.979,-3918
55.074,-3922
55.171,-3927
55.266,-3917
55.363,-3773
55.458,-3813
55.555,-3787
55.65,-3789
55.746,-3697
55.842,-3644
55.938,-3660
56.034,-3610
56.13,-3660
56.227,-3695
56.322,-3610
56.418,-3579
56.514,-3542
56.61,-3387
56.706,-3393
56.802,-3456
56.897,-3346
56.993,-3288
57.09,-3387
57.185,-3298
57.281,-3265
57.378,-3176
57.473,-3125
57.569,-3084
57.665,-2934
57.761,-2955
57.857,-2933
57.953,-2962
58.049,-2986
58.145,-3014
58.241,-2886
58.337,-2759
58.432,-2779
58.528,-2854
58.624,-2869
58.72,-2851
58.817,-2775
58.913,-2637
59.008,-2572
59.104,-2511
59.2,-2551
59.296,-2583
59.392,-2522
59.488,-2506
59.584,-2522
59.68,-2485
59.776,-2556
59.872,-2554
59.968,-2486
60.064,-2416
60.16,-2342
60.256,-2427
60.352,-2430
60.448,-2379
60.544,-2440
60.64,-2450
60.735,-2494
60.832,-2371
60.927,-2302
61.023,-2394
61.12,-2472
61.215,-2464
61.311,-2476
61.407,-2438
61.503,-2406
61.599,-2380
61.695,-2273
61.791,-2241
61.887,-2309
61.983,-2396
62.079,-2353
62.175,-2362
62.271,-2338
62.366,-2250
62.463,-2285
62.558,-2367
62.654,-2243
62.75,-2137
62.846,-2062
62.942,-2075
63.039,-2047
63.135,-2158
63.23,-2174
63.326,-1940
63.422,-1898
63.518,-2008
63.614,-1953
63.71,-1961
63.806,-1947
63.902,-1934
63.998,-1798
64.094,-1809
64.19,-1804
64.286,-1790
64.381,-1761
64.478,-1752
64.574,-1817
64.67,-1742
64.765,-1652
64.861,-1677
64.957,-1549
65.053,-1603
65.149,-1627
65.245,-1563
65.341,-1460
65.437,-1473
65.533,-1522
65.629,-1409
65.725,-1503
65.821,-1533
65.917,-1363
66.013,-1369
66.109,-1413
66.204,-1417
66.301,-1319
66.397,-1336
66.492,-1288
66.588,-1262
66.684,-1311
66.78,-1361
66.876,-1268
66.972,-1143
67.068,-1222
67.164,-1234
67.261,-1213
67.358,-1173
67.453,-1176
67.55,-1223
67.646,-1082
67.743,-1093
67.84,-1071
67.936,-1125
68.034,-1099
68.131,-989
68.229,-995
68.328,-968
68.427,-910
68.525,-1017
68.623,-967
68.722,-878
68.821,-949
68.922,-1006
69.022,-995
69.122,-1033
69.222,-1025
69.323,-1074
69.424,-1169
69.526,-1178
69.627,-1091
69.728,-1012
69.83,-1069
69.932,-1149
70.034,-1223
70.136,-1272
70.331,-1257
70.435,-1148
70.538,-1082
70.641,-1092
70.745,-1150
70.85,-1174
70.954,-1244
71.059,-1306
71.164,-1281
71.269,-1310
71.374,-1263
71.481,-1257
71.675,-1260
71.781,-1278
71.889,-1306
71.997,-1302
72.105,-1242
72.214,-1109
72.323,-1187
72.432,-1194
72.635,-1152
72.745,-1189
72.855,-1088
72.966,-1105
73.075,-1218
73.185,-1265
73.295,-1207
73.498,-1146
73.61,-1131
73.721,-1078
73.833,-1115
73.945,-1141
74.057,-1204
74.168,-1260
74.361,1168
74.478,-1231
74.592,-1320
74.705,-1400
74.818,-1365
74.932,-1317
75.129,-1313
75.244,-1198
75.359,-1259
75.473,-1252
75.589,-1295
75.8,-1193
75.917,-1246
76.033,-1340
76.149,-1515
76.266,-1433
76.472,-1338
76.593,-1244
76.717,-1339
76.836,-1405
77.048,-1424
77.167,-1440
77.287,-1386
77.407,-1299
77.623,-1363
77.748,-1357
77.869,-1374
77.99,-1400
78.199,-1437
78.323,-1455
78.446,-1556
78.567,-1538
78.775,-1502
78.898,-1664
79.021,-1651
79.144,-1578
79.351,-1698
79.476,-1731
79.6,-1762
79.727,-1775
79.926,-1761
80.052,-1626
80.179,-1779
80.307,-1810
80.502,-1726
80.63,-1868
80.76,-1925
80.982,-1909
81.111,-1992
81.239,-1993
81.462,-2203
81.591,-2143
81.722,-2015
81.941,-2146
82.07,-2131
82.2,-2161
82.421,-2129
82.552,-2228
82.681,-2268
82.901,-2101
83.033,-2197
83.164,-2128
83.381,-2292
83.513,-2171
83.646,-2148
83.86,-2238
83.994,-2197
84.128,-2169
84.34,-2260
84.475,-2055
84.61,-2171
84.82,-2336
84.956,-2355
85.093,-2330
