Time (s),Value
21.165,-11367
21.262,-11081
21.358,-11027
21.453,-11367
21.549,-11597
21.645,-11711
21.741,-11804
21.837,-11780
21.933,-11841
22.028,-11852
22.124,-11772
22.22,-11794
22.316,-12130
22.412,-12109
22.508,-12031
22.604,-12182
22.7,-12148
22.795,-12279
22.892,-12336
22.988,-12356
23.083,-12421
23.179,-12530
23.275,-12562
23.371,-12467
23.467,-12503
23.562,-12675
23.659,-12816
23.755,-12800
23.85,-12768
23.947,-12782
24.042,-12798
24.138,-12893
24.234,-12869
24.329,-12959
24.425,-13074
24.522,-13148
24.617,-13198
24.714,-13176
24.809,-13271
24.905,-13354
25.001,-13349
25.097,-13339
25.193,-13387
25.289,-13386
25.385,-13397
25.48,-13513
25.577,-13613
25.672,-13642
25.768,-13627
25.864,-13678
25.96,-13635
26.056,-13729
26.152,-13735
26.248,-13694
26.343,-13699
26.439,-13758
26.535,-13885
26.631,-13846
26.727,-13829
26.823,-13890
26.919,-13930
27.014,-13899
27.11,-14025
27.206,-14019
27.302,-13935
27.398,-13975
27.494,-14029
27.59,-13991
27.686,-14022
27.782,-14156
27.878,-14212
27.974,-14169
28.069,-14145
28.165,-14155
28.261,-14207
28.357,-14280
28.453,-14357
28.549,-14270
28.645,-14319
28.74,-14379
28.836,-14359
28.932,-14439
29.028,-14512
29.124,-14658
29.22,-14613
29.316,-14632
29.411,-14703
29.508,-14741
29.604,-14777
29.699,-14725
29.795,-14762
29.892,-14898
29.987,-14956
30.083,-14929
30.179,-14919
30.275,-15126
30.371,-15129
30.467,-14889
30.563,-15089
30.659,-15171
30.754,-15202
30.85,-15315
30.946,-15193
31.042,-15249
31.138,-15419
31.234,-15456
31.33,-15545
31.425,-15522
31.522,-15580
31.618,-15642
31.713,-15617
31.809,-15771
31.904,-15965
32,-15944
32.097,-15991
32.193,-16015
32.288,-16200
32.384,-16352
32.48,-16418
32.576,-16363
32.672,-16311
32.768,-16347
32.863,-16487
32.959,-16700
33.055,-16551
33.152,-16450
33.247,-16688
33.343,-16843
33.439,-16994
33.535,-17028
33.631,-17031
33.726,-17023
33.822,-17016
33.918,-17107
34.014,-17220
34.11,-17483
34.206,-17613
34.302,-17447
34.397,-17432
34.494,-17590
34.589,-17649
34.685,-17777
34.781,-17943
34.876,-17971
34.973,-17881
35.069,-17916
35.164,-18115
35.261,-18148
35.356,-18196
35.452,-18346
35.548,-18088
35.644,-18046
35.74,-18278
35.836,-18445
35.932,-18564
36.027,-18524
36.123,-18630
36.219,-18624
36.315,-18640
36.41,-18771
36.507,-18775
36.602,-18747
36.699,-18886
36.794,-18944
36.89,-18823
36.986,-18907
37.082,-19015
37.178,-19030
37.273,-19096
37.37,-19126
37.465,-19343
37.561,-19362
37.657,-19336
37.754,-19303
37.849,-19411
37.945,-19342
38.041,-18937
38.137,-18783
38.233,-18579
38.329,-18386
38.424,-18278
38.521,-18234
38.617,-18095
38.713,-17843
38.808,-17776
38.904,-17756
39,-17678
39.097,-17495
39.192,-17410
39.289,-17290
39.384,-17232
39.48,-17077
39.576,-16943
39.672,-16813
39.787,-16669
40.081,-16252
40.362,-16112
40.532,-15945
40.824,-15463
40.92,-15264
41.015,-15134
41.112,-15093
41.208,-15037
41.303,-14872
41.4,-14761
41.496,-14723
41.591,-14685
41.687,-14597
41.783,-14473
41.879,-14321
41.975,-14196
42.072,-14069
42.168,-14030
42.263,-13982
42.359,-13818
42.455,-13628
42.551,-13495
42.647,-13475
42.743,-13448
42.839,-13231
42.935,-13111
43.031,-13207
43.127,-13026
43.223,-12853
43.319,-12861
43.415,-12844
43.51,-12794
43.607,-12593
43.703,-12537
43.799,-12482
43.895,-12491
43.99,-12443
44.087,-12352
44.183,-12209
44.278,-12143
44.375,-12037
44.471,-11939
44.567,-12024
44.663,-11936
44.758,-11824
44.854,-11841
44.95,-11708
45.046,-11642
45.142,-11708
45.238,-11616
45.334,-11557
45.43,-11365
45.526,-11194
45.622,-11097
45.718,-11136
45.814,-11070
45.91,-11016
46.006,-10988
46.102,-10945
46.198,-10915
46.294,-10793
46.39,-10770
46.485,-10604
46.581,-10558
46.677,-10435
46.773,-10343
46.869,-10322
46.965,-10246
47.061,-10215
47.157,-10203
47.253,-10033
47.348,-9807
47.444,-9816
47.54,-9849
47.636,-9750
47.732,-9652
47.828,-9574
47.924,-9438
48.02,-9328
48.116,-9357
48.212,-9289
48.308,-9178
48.404,-9181
48.5,-9171
48.596,-9066
48.691,-8879
48.788,-8825
48.884,-8690
48.98,-8642
49.076,-8634
49.172,-8614
49.267,-8580
49.363,-8318
49.46,-8402
49.556,-8388
49.652,-8287
49.747,-8323
49.844,-8376
49.939,-8257
50.036,-8122
50.131,-8149
50.227,-8082
50.323,-7951
50.419,-7901
50.515,-7930
50.611,-7859
50.707,-7781
50.803,-7652
50.899,-7403
50.995,-7401
51.091,-7387
51.187,-7335
51.283,-7252
51.379,-7098
51.475,-7187
51.57,-7156
51.667,-6963
51.763,-7045
51.859,-7096
51.955,-7005
52.051,-7012
52.146,-6977
52.242,-6911
52.338,-6883
52.435,-6851
52.531,-6773
52.627,-6763
52.722,-6788
52.818,-6793
52.914,-6780
53.01,-6664
53.106,-6562
53.202,-6497
53.298,-6478
53.394,-6408
53.49,-6402
53.586,-6413
53.682,-6321
53.778,-6199
53.874,-6239
53.97,-6227
54.066,-6123
54.162,-6140
54.258,-6131
54.354,-6122
54.45,-6071
54.546,-6031
54.641,-5967
54.738,-5918
54.834,-5907
54.929,-5972
55.026,-5935
55.122,-5945
55.217,-5863
55.314,-5822
55.41,-5817
55.506,-5832
55.602,-5809
55.697,-5765
55.793,-5783
55.889,-5741
55.985,-5803
56.081,-5704
56.177,-5650
56.273,-5567
56.369,-5495
56.465,-5404
56.561,-5471
56.657,-5476
56.753,-5392
56.849,-5298
56.945,-5244
57.041,-5303
57.137,-5262
57.233,-5208
57.329,-5151
57.424,-5181
57.52,-5167
57.617,-5086
57.713,-5092
57.809,-5086
57.905,-4982
58.001,-5009
58.096,-5112
58.192,-4925
58.289,-4834
58.385,-4925
58.48,-4884
58.577,-4760
58.672,-4659
58.768,-4727
58.864,-4759
58.96,-4652
59.056,-4640
59.152,-4694
59.248,-4678
59.344,-4628
59.44,-4599
59.536,-4591
59.632,-4592
59.728,-4589
59.824,-4458
59.92,-4459
60.016,-4514
60.112,-4448
60.208,-4369
60.304,-4292
60.4,-4395
60.496,-4344
60.592,-4253
60.688,-4196
60.783,-4114
60.88,-4005
60.976,-4060
61.071,-4041
61.168,-3872
61.264,-3927
61.36,-3969
61.455,-3865
61.551,-3785
61.647,-3806
61.743,-3745
61.84,-3688
61.935,-3735
62.031,-3750
62.128,-3595
62.223,-3526
62.319,-3438
62.415,-3481
62.511,-3533
62.607,-3469
62.703,-3315
62.799,-3277
62.895,-3261
62.991,-3188
63.087,-3081
63.183,-3094
63.278,-3174
63.375,-3100
63.471,-3002
63.566,-2940
63.662,-2933
63.758,-2891
63.855,2889
63.95,-2877
64.046,-3048
64.143,-2945
64.238,-2830
64.334,-2765
64.43,-2724
64.526,-2725
64.622,-2779
64.718,-2852
64.815,-2765
64.91,-2742
65.006,-2693
65.102,-2647
65.198,-2718
65.294,-2778
65.39,-2695
65.486,-2679
65.582,-2669
65.678,-2586
65.774,-2690
65.87,-2622
65.966,-2614
66.062,-2615
66.158,-2612
66.254,-2555
66.35,-2629
66.446,-2522
66.542,-2425
66.638,-2620
66.733,-2606
66.829,-2492
66.925,-2490
67.022,-2591
67.117,-2580
67.213,-2501
67.31,-2487
67.405,-2524
67.501,-2584
67.597,-2619
67.695,-2556
67.791,-2562
67.887,-2597
67.981,-2671
68.078,-2771
68.176,-2600
68.271,-2590
68.365,-2715
68.463,-2750
68.559,-2652
68.655,-2695
68.753,-2699
68.849,-2781
68.946,-2765
69.044,-2759
69.141,-2905
69.239,-2887
69.336,-2793
69.435,-2827
69.533,-2815
69.632,-2839
69.732,-2873
69.831,-2829
69.931,-2754
70.031,-2872
70.131,-3009
70.232,-2938
70.332,-2903
70.433,-2897
70.535,-2810
70.637,-2887
70.74,-2740
70.845,-2599
70.95,-2770
71.149,-2785
71.253,-2851
71.357,-2691
71.462,-2650
71.567,-2807
71.673,-2939
71.779,-2876
71.885,-2891
71.992,-2851
72.097,-2797
72.301,-2742
72.408,-2738
72.515,-2947
72.622,-2988
72.73,-2965
72.838,-2905
72.946,-2834
73.055,-2934
