Time (s),Value
43.769,-13330
43.865,-13305
43.961,-13136
44.057,-13048
44.153,-13019
44.249,-12971
44.345,-12862
44.441,-12862
44.537,-12716
44.633,-12633
44.728,-12630
44.832,-12603
44.92,-12442
45.016,-12335
45.112,-12367
45.208,-12297
45.305,-12170
45.4,-12067
45.496,-12018
45.592,-11973
45.688,-11837
45.785,-11790
45.88,-11913
45.976,-11841
46.072,-11721
46.168,-11583
46.264,-11636
46.36,-11641
46.456,-11551
46.552,-11347
46.648,-11290
46.743,-11299
46.84,-11238
46.935,-11265
47.031,-11252
47.127,-11194
47.223,-11230
47.319,-11189
47.415,-11049
47.511,-10984
47.607,-11006
47.703,-10902
47.799,-10870
47.895,-10853
47.991,-10887
48.087,-10694
48.183,-10600
48.279,-10598
48.375,-10458
48.471,-10359
48.567,-10416
48.663,-10400
48.759,-10345
48.855,-10342
48.951,-10257
49.046,-10173
49.143,-10216
49.239,-10204
49.335,-10211
49.431,-10174
49.526,-10093
49.622,-10069
49.718,-10068
49.813,-9991
49.909,-9918
50.005,-9835
50.101,-9844
50.197,-9847
50.293,-9708
50.389,-9629
50.485,-9511
50.581,-9531
50.677,-9556
50.773,-9403
50.869,-9427
50.965,-9315
51.061,-9267
51.157,-9208
51.253,-9197
51.349,-9105
51.445,-9030
51.541,-9031
51.637,-9069
51.732,-8958
51.829,-8915
51.924,-8971
52.02,-8900
52.117,-8793
52.212,-8698
52.308,-8641
52.404,-8661
52.5,-8450
52.596,-8389
52.692,-8385
52.788,-8343
52.884,-8365
52.98,-8314
53.076,-8235
53.172,-8253
53.268,-8216
53.364,-8134
53.46,-8211
53.556,-8074
53.652,-7991
53.748,-7993
53.844,-7891
53.94,-7809
54.035,-7867
54.132,-7739
54.227,-7624
54.323,-7628
54.419,-7557
54.515,-7585
54.612,-7526
54.707,-7451
54.803,-7245
54.899,-7204
54.995,-7254
55.091,-7128
55.187,-6991
55.283,-7020
55.379,-7028
55.475,-6998
55.571,-6987
55.667,-6955
55.763,-6764
55.859,-6699
55.955,-6652
56.051,-6546
56.147,-6482
56.243,-6490
56.339,-6435
56.434,-6405
56.531,-6293
56.627,-6324
56.722,-6300
56.819,-6236
56.915,-6200
57.011,-6179
57.106,-6208
57.202,-6187
57.298,-6177
57.394,-6059
57.49,-5971
57.586,-6107
57.682,-6095
57.778,-6075
57.874,-6135
57.97,-6084
58.066,-6100
58.162,-6058
58.258,-6004
58.354,-5993
58.45,-6056
58.546,-6025
58.642,-5967
58.738,-5970
58.834,-5968
58.93,-5969
59.025,-5889
59.122,-5773
59.217,-5779
59.313,-5866
59.409,-5766
59.506,-5804
59.601,-5806
59.697,-5730
59.793,-5658
59.889,-5701
59.985,-5724
60.081,-5635
60.177,-5694
60.273,-5672
60.369,-5551
60.465,-5706
60.561,-5703
60.657,-5715
60.753,-5753
60.849,-5726
60.945,-5662
61.041,-5566
61.137,-5572
61.233,-5540
61.329,-5529
61.425,-5540
61.521,-5445
61.617,-5510
61.713,-5585
61.811,-5553
61.905,-5550
62,-5471
62.097,-5388
62.192,-5387
62.288,-5411
62.384,-5536
62.481,-5526
62.576,-5499
62.672,-5496
62.768,-5412
62.864,-5408
62.961,-5390
63.056,-5433
63.152,-5327
63.248,-5351
63.344,-5247
63.44,-5233
63.536,-5284
63.632,-5157
63.728,-5089
63.824,-4977
63.92,-4919
64.016,-5080
64.112,-5128
64.208,-4995
64.304,-5036
64.4,-4942
64.496,-4813
64.592,-4825
64.688,-4980
64.784,-5034
64.88,-4978
64.976,-5016
65.072,-5011
65.168,-5032
65.264,-5150
65.36,-5086
65.455,-5059
65.552,-5097
65.648,-5107
65.743,-5107
65.84,-5070
65.935,-5071
66.032,-5179
66.128,-5235
66.224,-5174
66.319,-5196
66.415,-5047
66.511,-5012
66.607,-5075
66.704,-4995
66.799,-4935
66.895,-5048
66.991,-4992
67.087,-4944
67.184,-5058
67.281,-5065
67.375,-5019
67.472,-5063
67.567,-5165
67.663,-5261
67.761,-5252
67.856,-5188
67.952,-5211
68.049,-5201
68.145,-5318
68.242,-5217
68.339,-5137
68.436,-5071
68.534,-5085
68.632,-5072
68.731,-5091
68.829,-5072
68.929,-5041
69.029,-5075
69.128,-5039
69.227,-5030
69.327,-4974
69.428,-4949
69.53,-4883
69.631,-4818
69.733,-4668
69.835,-4791
69.938,-4801
70.04,-4667
70.143,-4652
70.248,-4544
70.446,-4583
70.55,-4544
70.655,-4513
70.759,-4439
70.867,-4333
70.973,-4370
71.079,-4314
71.184,-4430
71.29,-4555
71.396,-4466
71.598,-4370
71.706,-4303
71.812,-4295
71.919,-4459
72.026,-4314
72.134,-4254
72.242,-4241
72.351,-4257
72.46,-4151
72.654,-4041
72.765,-4051
72.874,-4056
72.984,-3971
73.094,-3964
73.204,-4005
73.314,-4005
73.517,-4002
73.628,-4133
73.739,-4137
73.852,-4082
73.964,-3916
74.077,-3775
74.286,-3906
74.399,-3903
74.514,-3998
74.627,-3928
74.741,-3897
74.855,-3899
75.053,-3805
75.168,-3954
75.283,-3979
75.398,-3906
75.513,-3994
75.725,-3894
75.842,-3892
75.958,-3902
76.075,-3862
76.192,-3937
76.397,-3980
76.515,-3955
76.633,-3992
76.753,-4014
76.874,-3979
77.068,-4128
77.187,-4034
77.307,-3984
77.428,-3974
77.644,-3949
77.765,-3973
77.887,-3931
78.009,-4073
78.22,-4056
78.342,-4113
78.464,-4133
78.586,-4147
78.796,-4110
78.92,-4036
79.042,-4168
79.165,-4249
79.372,-4099
79.496,-4151
79.62,-4234
79.744,-4231
79.948,-4214
80.074,-4229
80.199,-4227
80.325,-4080
80.523,-4140
80.65,-4353
80.777,-4402
80.907,-4269
81.099,-4187
81.228,-4288
81.358,-4391
81.579,-4346
81.708,-4339
81.838,-4324
82.058,-4369
82.188,-4290
82.319,-4329
82.539,-4342
82.67,-4366
82.8,-4387
83.018,-4374
83.151,-4671
83.282,-4571
